Gene,Expression,Age,Class,MainType,ClusterName,Subclass
Neurod2,0.007042253521126761,11.0,Glioblast,Glioblasts,GblO1,Mixed region
Neurod2,0.009681881051175657,12.0,Glioblast,Glioblasts,GblO2,Mixed region
Neurod2,0.0,14.0,Glioblast,OPCs,OPC1,Undefined
Neurod2,0.2,16.0,Oligodendrocyte,OPCs,OPC2,Undefined
Neurod2,0.0,13.0,Oligodendrocyte,OPCs,OPC3,Oligodendrocyte precursor cell
Neurod2,0.006622516556291391,12.0,Oligodendrocyte,OPCs,OPC4,Oligodendrocyte precursor cell
Neurod2,0.016268980477223426,13.5,Oligodendrocyte,OPCs,OPC5,Oligodendrocyte precursor cell
Neurod2,0.008298755186721992,12.0,Oligodendrocyte,OPCs,OPC6,Oligodendrocyte precursor cell
Neurod2,0.013888888888888888,12.0,Oligodendrocyte,OPCs,OPC7,Oligodendrocyte precursor cell
Neurod2,0.03216374269005848,17.0,Neuroblast,Neuroblasts,NblM1,Midbrain GABAergic
Neurod2,0.0,15.5,Neuroblast,Neuroblasts,NblM3,Midbrain
Neurod2,0.0,16.5,Neuroblast,Neuroblasts,NblM4,Midbrain
Neurod2,0.06896551724137931,13.0,Neuroblast,Neuroblasts,NblF1,Forebrain glutamatergic
Neurod2,0.14834205933682373,15.5,Neuroblast,Neuroblasts,NblF2,Forebrain
Neurod2,0.055299539170506916,14.0,Neuroblast,Neuroblasts,NblF3,Forebrain GABAergic
Neurod2,0.005681818181818182,12.5,Neuroblast,Neuroblasts,NblF5,Forebrain GABAergic
Neurod2,0.0,12.5,Neuroblast,Neuroblasts,NblF6,Forebrain GABAergic
Neurod2,0.006211180124223602,12.0,Neuroblast,Neuroblasts,NblMN1,Motor neuron
Neurod2,0.028037383177570093,11.0,Neuroblast,Neuroblasts,NblMN2,Motor neuron
Neurod2,0.005649717514124294,16.5,Neuroblast,Neuroblasts,NblM5,Midbrain
Neurod2,0.024,12.0,Neuroblast,Neuroblasts,NblM6,Midbrain
Neurod2,0.0,11.0,Neuroblast,Neuroblasts,NblM7,Midbrain
Neurod2,0.0058309037900874635,8.5,Neuroblast,Neuroblasts,NblMix2,Mixed region
Neurod2,0.0,13.0,Neuroblast,Neuroblasts,NblH1,Hindbrain
Neurod2,0.2626131953428202,17.0,Neuroblast,Neuroblasts,NblM7,Midbrain
Neurod2,0.07894736842105263,13.0,Neuroblast,Neuroblasts,NblM8,Midbrain
Neurod2,0.01098901098901099,14.0,Neuroblast,Neuroblasts,NblM9,Midbrain
Neurod2,0.02027027027027027,12.5,Neuroblast,Neuroblasts,NblM10,Midbrain
Neurod2,0.030612244897959183,14.5,Neuroblast,Neuroblasts,NblMix4,Mixed region
Neurod2,0.17391304347826086,15.0,Neuroblast,Neuroblasts,NblH5,Hindbrain
Neurod2,0.007751937984496124,8.5,Neuroblast,Neuroblasts,NblH6,Hindbrain
Neurod2,0.07692307692307693,16.0,Neuroblast,Neuroblasts,NblH7,Hindbrain
Neurod2,0.4293785310734463,12.5,Neuroblast,Neuroblasts,NblH8,Hindbrain
Neurod2,0.3511111111111111,9.0,Neuroblast,Neuroblasts,NblH9,Hindbrain
Neurod2,0.2112676056338028,14.5,Neuroblast,Neuroblasts,NblMix5,Mixed region
Neurod2,0.061452513966480445,16.0,Neuroblast,Neuroblasts,NblF8,Forebrain
Neurod2,0.4090909090909091,15.0,Neuroblast,Neuroblasts,NblF10,Forebrain glutamatergic
Neurod2,0.6060606060606061,13.0,Neuroblast,Neuroblasts,NblF11,Forebrain glutamatergic
Neurod2,0.0755813953488372,15.5,Neuroblast,Neuroblasts,NblH10,Hindbrain
Neurod2,0.06,12.5,Neuroblast,Neuroblasts,NblMix6,Mixed region
Neurod2,0.31446540880503143,13.5,Neuroblast,Neuroblasts,NblH11,Hindbrain
Neurod2,0.1889763779527559,14.5,Neuroblast,Neuroblasts,NblMix7,Mixed region glutamatergic
Neurod2,0.17751479289940827,14.5,Neuroblast,Neuroblasts,NblM11,Midbrain glutamatergic
Neurod2,0.18309859154929578,14.0,Neuroblast,Neuroblasts,NblM12,Midbrain glutamatergic
Neurod2,0.6551724137931034,12.5,Neuroblast,Neuroblasts,NblH14,Hindbrain
Neurod2,0.10504201680672269,12.5,Neuroblast,Neuroblasts,NblH16,Hindbrain
Neurod2,0.3710691823899371,16.0,Neuroblast,Neuroblasts,NblH17,Hindbrain
Neurod2,0.0,13.5,Neuroblast,Neuroblasts,NblF12,Forebrain
Neurod2,0.024,8.5,Neuroblast,Neuroblasts,NblSN1,Sensory neuron
Neurod2,0.0,11.0,Undefined,Neuroblasts,NblSN4,Sensory neuron
Neurod2,0.0,8.5,Neuroblast,Neuroblasts,NblSN5,Sensory neuron
Neurod2,0.0,11.0,Neuroblast,Neuroblasts,NblSN8,Sensory neuron
Neurod2,0.04060913705583756,13.0,Neuroblast,Neuroblasts,Nbl387,Midbrain glutamatergic
Neurod2,0.009852216748768473,13.5,Neuroblast,Neuroblasts,Nbl388,Midbrain glutamatergic
Neurod2,0.0,15.5,Neuroblast,Neuroblasts,Nbl389,Sensory neuron
Neurod2,0.021739130434782608,13.0,Neuroblast,Neuroblasts,Nbl390,Midbrain glutamatergic
Neurod2,0.0,13.5,Neuroblast,Neuroblasts,Nbl391,Midbrain glutamatergic
Neurod2,0.04072398190045249,13.0,Neuroblast,Neuroblasts,Nbl392,Midbrain glutamatergic
Neurod2,0.15730337078651685,14.5,Neuroblast,Neuroblasts,Nbl393,Hindbrain glutamatergic
Neurod2,1.4285714285714286,12.5,Neuroblast,Neuroblasts,Nbl394,Hindbrain glutamatergic
Neurod2,2.9330708661417324,15.0,Neuroblast,Neuroblasts,Nbl395,Hindbrain glutamatergic
Neurod2,0.9152542372881356,12.5,Neuroblast,Neuroblasts,Nbl396,Hindbrain glutamatergic
Neurod2,0.13592233009708737,12.5,Neuroblast,Neuroblasts,Nbl398,Hindbrain glutamatergic
Neurod2,3.225806451612903,10.0,Neuroblast,Neuroblasts,Nbl399,Hindbrain glutamatergic
Neurod2,0.4044943820224719,12.5,Neuroblast,Neuroblasts,Nbl400,Hindbrain glutamatergic
Neurod2,0.3816793893129771,15.0,Neuroblast,Neuroblasts,Nbl401,Spinal cord glutamatergic
Neurod2,0.7282229965156795,14.5,Neuroblast,Neuroblasts,Nbl402,Hindbrain GABAergic
Neurod2,1.118942731277533,10.0,Neuroblast,Neuroblasts,Nbl403,Hindbrain GABAergic
Neurod2,1.1583011583011582,17.5,Neuroblast,Neuroblasts,Nbl404,Hindbrain glycinergic
Neurod2,1.8552188552188553,12.5,Neuroblast,Neuroblasts,Nbl405,Hindbrain glycinergic
Neurod2,2.4608695652173913,13.5,Neuroblast,Neuroblasts,Nbl406,Hindbrain glycinergic
Neurod2,0.542319749216301,12.5,Neuroblast,Neuroblasts,Nbl408,Hindbrain glycinergic
Neurod2,0.12244897959183673,12.5,Neuroblast,Neuroblasts,Nbl409,Hindbrain GABAergic
Neurod2,0.33152173913043476,13.0,Neuroblast,Neuroblasts,Nbl410,Midbrain
Neurod2,0.6205128205128205,13.0,Neuroblast,Neuroblasts,Nbl411,Midbrain
Neurod2,0.37751004016064255,13.0,Neuroblast,Neuroblasts,Nbl412,Midbrain glutamatergic
Neurod2,0.49206349206349204,15.0,Neuroblast,Neuroblasts,Nbl414,Midbrain glutamatergic
Neurod2,0.3630573248407643,16.5,Neuroblast,Neuroblasts,Nbl415,Midbrain glutamatergic
Neurod2,0.34782608695652173,13.0,Neuroblast,Neuroblasts,Nbl416,Midbrain glutamatergic
Neurod2,0.15544041450777202,13.0,Neuroblast,Neuroblasts,Nbl419,Midbrain glutamatergic
Neurod2,0.17073170731707318,16.0,Neuroblast,Neuroblasts,Nbl421,Thalamus glutamatergic
Neurod2,0.03404255319148936,16.0,Neuroblast,Neuroblasts,Nbl422,Thalamus glutamatergic
Neurod2,0.13131313131313133,15.5,Neuroblast,Neuroblasts,Nbl423,Thalamus glutamatergic
Neurod2,0.18787878787878787,15.0,Neuroblast,Neuroblasts,Nbl424,Thalamus glutamatergic
Neurod2,2.1818181818181817,14.5,Neuroblast,Neuroblasts,Nbl425,Neuronal intermediate progenitor
Neurod2,2.388104089219331,12.5,Neuroblast,Neuroblasts,Nbl428,Neuronal intermediate progenitor
Neurod2,2.0409556313993176,12.5,Neuroblast,Neuroblasts,Nbl429,Forebrain glutamatergic
Neurod2,5.827586206896552,17.0,Neuroblast,Neuroblasts,Nbl430,Neuronal intermediate progenitor
Neurod2,7.310104529616725,15.5,Neuroblast,Neuroblasts,Nbl431,Forebrain glutamatergic
Neurod2,3.6661367249602543,16.0,Neuroblast,Neuroblasts,Nbl433,Neuronal intermediate progenitor
Neurod2,3.8,12.5,Neuroblast,Neuroblasts,Nbl435,Forebrain glutamatergic
Neurod2,1.7364864864864864,16.0,Neuroblast,Neuroblasts,Nbl437,Neuronal intermediate progenitor
Neurod2,0.9031578947368422,17.5,Neuroblast,Neuroblasts,Nbl438,Neuronal intermediate progenitor
Neurod2,1.0560538116591929,16.25,Neuroblast,Neuroblasts,Nbl440,Neuronal intermediate progenitor
Neurod2,2.8659003831417627,16.0,Neuroblast,Neuroblasts,Nbl442,Neuronal intermediate progenitor
Neurod2,2.698289269051322,16.0,Neuroblast,Neuroblasts,Nbl443,Neuronal intermediate progenitor
Neurod2,2.0392156862745097,16.25,Neuroblast,Neuroblasts,Nbl444,Neuronal intermediate progenitor
Neurod2,2.056390977443609,10.0,Neuroblast,Neuroblasts,Nbl445,Neuronal intermediate progenitor
Neurod2,2.9444444444444446,10.0,Neuroblast,Neuroblasts,Nbl447,Neuronal intermediate progenitor
Neurod2,2.9166666666666665,11.0,Neuroblast,Neuroblasts,Nbl448,Undefined
Neurod2,0.037037037037037035,16.5,Neuroblast,Neuroblasts,Nbl449,Forebrain GABAergic
Neurod2,0.009569377990430622,15.0,Neuroblast,Neuroblasts,Nbl450,Forebrain GABAergic
Neurod2,0.022950819672131147,13.0,Neuroblast,Neuroblasts,Nbl451,Forebrain GABAergic
Neurod2,0.028741328047571853,10.0,Neuroblast,Neuroblasts,Nbl452,Forebrain GABAergic
Neurod2,0.013513513513513514,10.0,Neuroblast,Neuroblasts,Nbl454,Forebrain GABAergic
Neurod2,0.03180212014134275,10.0,Neuroblast,Neuroblasts,Nbl455,Forebrain GABAergic
Neurod2,0.01639344262295082,9.0,Neuroblast,Neuroblasts,Nbl456,Forebrain GABAergic
Neurod2,0.039886039886039885,16.0,Neuroblast,Neuroblasts,Nbl458,Forebrain GABAergic
Neurod2,0.0,11.0,Neuroblast,Neuroblasts,Nbl459,Hindbrain
Neurod2,0.01639344262295082,10.0,Neuroblast,Neuroblasts,Nbl460,Hindbrain
Neurod2,0.0,10.0,Neuroblast,Neuroblasts,Nbl461,Hindbrain
Neurod2,0.7927927927927928,13.0,Neuroblast,Neuroblasts,Nbl462,Hindbrain
Neurod2,0.5304878048780488,12.0,Neuroblast,Neuroblasts,Nbl463,Hindbrain
Neurod2,0.09090909090909091,18.0,Neuroblast,Neuroblasts,Nbl464,Hindbrain
Neurod2,3.6598360655737703,14.5,Neuroblast,Neuroblasts,Nbl465,Hindbrain glycinergic
Neurod2,4.0,13.0,Neuroblast,Neuroblasts,Nbl466,Hindbrain glycinergic
Neurod2,4.615384615384615,14.0,Neuroblast,Neuroblasts,Nbl467,Hindbrain glycinergic
Neurod2,2.0694444444444446,12.0,Neuroblast,Neuroblasts,Nbl468,Undefined
Neurod2,1.0735930735930737,9.0,Neuroblast,Neuroblasts,Nbl470,Mixed region glutamatergic
Neurod2,0.7727272727272727,14.5,Neuroblast,Neuroblasts,Nbl471,Mixed region glutamatergic
Neurod2,0.5714285714285714,12.5,Neuroblast,Neuroblasts,Nbl472,Mixed region glutamatergic
Neurod2,2.354330708661417,14.5,Neuroblast,Neuroblasts,Nbl473,Hindbrain glutamatergic
Neurod2,3.4146981627296586,12.0,Neuroblast,Neuroblasts,Nbl474,Hindbrain glutamatergic
Neurod2,2.1007194244604315,12.5,Neuroblast,Neuroblasts,Nbl475,Hindbrain glutamatergic
Neurod2,0.5252525252525253,11.0,Neuroblast,Neuroblasts,Nbl477,Hindbrain
Neurod2,0.1590909090909091,11.0,Neuroblast,Neuroblasts,Nbl478,Hindbrain
Neurod2,1.5865384615384615,15.5,Neuroblast,Neuroblasts,Nbl480,Hindbrain
Neurod2,1.6980676328502415,13.0,Neuroblast,Neuroblasts,Nbl481,Hindbrain
Neurod2,0.8188405797101449,15.5,Neuroblast,Neuroblasts,Nbl483,Hindbrain
Neurod2,0.1705989110707804,13.5,Neuroblast,Neuroblasts,Nbl485,Hindbrain
Neurod2,0.6968085106382979,13.5,Neuroblast,Neuroblasts,Nbl488,Hindbrain glutamatergic
Neurod2,0.5363984674329502,13.0,Neuroblast,Neuroblasts,Nbl489,Hindbrain
Neurod2,0.5333333333333333,12.5,Neuroblast,Neuroblasts,Nbl490,Hindbrain glutamatergic
Neurod2,0.22580645161290322,15.0,Neuroblast,Neuroblasts,Nbl491,Hindbrain glutamatergic
Neurod2,3.9829931972789114,13.0,Neuron,Neurons,Neur493,Cortical or hippocampal glutamatergic
Neurod2,3.7719298245614037,12.0,Neuron,Neurons,Neur494,Cortical or hippocampal glutamatergic
Neurod2,1.4466666666666668,13.5,Neuron,Neurons,Neur495,Cortical or hippocampal glutamatergic
Neurod2,7.074626865671642,11.0,Neuron,Neurons,Neur496,Cortical or hippocampal glutamatergic
Neurod2,3.5447154471544717,16.0,Neuron,Neurons,Neur497,Cortical or hippocampal glutamatergic
Neurod2,4.9772727272727275,12.0,Neuron,Neurons,Neur498,Cortical or hippocampal glutamatergic
Neurod2,3.692015209125475,16.0,Neuron,Neurons,Neur499,Cortical or hippocampal glutamatergic
Neurod2,5.3421686746987955,12.5,Neuron,Neurons,Neur500,Cortical or hippocampal glutamatergic
Neurod2,4.293296089385475,13.0,Neuron,Neurons,Neur501,Cortical or hippocampal glutamatergic
Neurod2,4.638986629134412,12.0,Neuron,Neurons,Neur504,Cortical or hippocampal glutamatergic
Neurod2,4.914740626605034,12.0,Neuron,Neurons,Neur505,Cortical or hippocampal glutamatergic
Neurod2,3.9653179190751446,14.5,Neuron,Neurons,Neur506,Cortical or hippocampal glutamatergic
Neurod2,6.104575163398692,12.0,Neuron,Neurons,Neur508,Cortical or hippocampal glutamatergic
Neurod2,5.363636363636363,18.0,Neuron,Neurons,Neur511,Cortical or hippocampal glutamatergic
Neurod2,3.220159151193634,13.0,Neuron,Neurons,Neur514,Cortical or hippocampal glutamatergic
Neurod2,4.8478260869565215,13.0,Neuron,Neurons,Neur516,Cortical or hippocampal glutamatergic
Neurod2,3.2451923076923075,12.5,Neuron,Neurons,Neur519,Cortical or hippocampal glutamatergic
Neurod2,3.371584699453552,13.0,Neuron,Neurons,Neur520,Cortical or hippocampal glutamatergic
Neurod2,2.088495575221239,12.5,Neuron,Neurons,Neur521,Cortical or hippocampal glutamatergic
Neurod2,2.7559055118110236,12.5,Neuron,Neurons,Neur523,Cortical or hippocampal glutamatergic
Neurod2,3.02803738317757,12.0,Neuron,Neurons,Neur524,Cortical or hippocampal glutamatergic
Neurod2,4.258064516129032,12.5,Neuron,Neurons,Neur525,Cortical or hippocampal glutamatergic
Neurod2,2.688888888888889,12.0,Neuron,Neurons,Neur527,Cortical or hippocampal glutamatergic
Neurod2,5.142857142857143,15.5,Neuron,Neurons,Neur528,Cortical or hippocampal glutamatergic
Neurod2,1.0,12.0,Neuron,Neurons,Neur529,Forebrain GABAergic
Neurod2,0.02313624678663239,15.0,Neuron,Neurons,Neur530,Forebrain GABAergic
Neurod2,0.04289544235924933,12.5,Neuron,Neurons,Neur532,Forebrain GABAergic
Neurod2,0.043795620437956206,16.0,Neuron,Neurons,Neur535,Forebrain GABAergic
Neurod2,0.07828282828282829,14.0,Neuron,Neurons,Neur536,Forebrain GABAergic
Neurod2,0.022222222222222223,15.0,Neuron,Neurons,Neur537,Forebrain GABAergic
Neurod2,0.054187192118226604,11.0,Neuron,Neurons,Neur539,Forebrain GABAergic
Neurod2,0.0,15.0,Neuron,Neurons,Neur540,Forebrain GABAergic
Neurod2,0.03234501347708895,14.0,Neuron,Neurons,Neur541,Forebrain GABAergic
Neurod2,0.0273972602739726,16.25,Neuron,Neurons,Neur542,Forebrain GABAergic
Neurod2,0.002881844380403458,17.5,Neuron,Neurons,Neur544,Forebrain GABAergic
Neurod2,0.012135922330097087,12.5,Neuron,Neurons,Neur545,Forebrain GABAergic
Neurod2,0.016,10.0,Neuron,Neurons,Neur546,Forebrain GABAergic
Neurod2,0.04175365344467641,16.5,Neuron,Neurons,Neur547,Forebrain GABAergic
Neurod2,0.05508474576271186,16.0,Neuron,Neurons,Neur548,Forebrain GABAergic
Neurod2,0.0436046511627907,12.0,Neuron,Neurons,Neur550,Forebrain GABAergic
Neurod2,0.091324200913242,12.0,Neuron,Neurons,Neur551,Forebrain GABAergic
Neurod2,0.08641975308641975,12.0,Neuron,Neurons,Neur552,Forebrain GABAergic
Neurod2,0.011450381679389313,15.0,Neuron,Neurons,Neur553,Forebrain GABAergic
Neurod2,0.03767123287671233,12.5,Neuron,Neurons,Neur554,Forebrain GABAergic
Neurod2,0.05220883534136546,12.0,Neuron,Neurons,Neur555,Forebrain GABAergic
Neurod2,0.5294117647058824,12.0,Neuron,Neurons,Neur556,Undefined
Neurod2,3.6557377049180326,11.0,Neuron,Neurons,Neur557,Undefined
Neurod2,0.017167381974248927,11.0,Neuron,Neurons,Neur558,Forebrain GABAergic
Neurod2,0.07349081364829396,12.5,Neuron,Neurons,Neur560,Forebrain GABAergic
Neurod2,0.040880503144654086,13.5,Neuron,Neurons,Neur561,Forebrain GABAergic
Neurod2,0.015873015873015872,12.0,Neuron,Neurons,Neur563,Forebrain GABAergic
Neurod2,0.04823151125401929,16.0,Neuron,Neurons,Neur565,Forebrain GABAergic
Neurod2,0.07692307692307693,14.0,Neuron,Neurons,Neur566,Forebrain GABAergic
Neurod2,0.0,16.25,Neuron,Neurons,Neur567,Forebrain GABAergic
Neurod2,0.03474903474903475,11.0,Neuron,Neurons,Neur569,Forebrain GABAergic
Neurod2,0.015053763440860216,12.5,Neuron,Neurons,Neur571,Forebrain GABAergic
Neurod2,0.00796812749003984,15.0,Neuron,Neurons,Neur572,Forebrain GABAergic
Neurod2,0.008,13.5,Neuron,Neurons,Neur576,Midbrain GABAergic
Neurod2,0.0,13.0,Neuron,Neurons,Neur577,Midbrain GABAergic
Neurod2,0.0,12.5,Neuron,Neurons,Neur582,Midbrain GABAergic
Neurod2,0.007142857142857143,11.0,Neuron,Neurons,Neur583,Midbrain GABAergic
Neurod2,0.009389671361502348,14.0,Neuron,Neurons,Neur589,Midbrain GABAergic
Neurod2,0.032846715328467155,15.5,Neuron,Neurons,Neur590,Hindbrain glycinergic
Neurod2,0.011389521640091117,15.0,Neuron,Neurons,Neur591,Midbrain-hindbrain GABAergic
Neurod2,0.005494505494505495,15.5,Neuron,Neurons,Neur592,Midbrain GABAergic
Neurod2,0.03950617283950617,18.0,Neuron,Neurons,Neur596,Hindbrain glycinergic
Neurod2,0.0,12.0,Neuron,Neurons,Neur597,Hindbrain GABAergic
Neurod2,1.9435028248587571,13.5,Neuron,Neurons,Neur598,Hindbrain GABAergic
Neurod2,3.2162162162162162,13.5,Neuron,Neurons,Neur599,Hindbrain glycinergic
Neurod2,4.258872651356993,12.5,Neuron,Neurons,Neur600,Hindbrain glycinergic
Neurod2,2.63049853372434,12.5,Neuron,Neurons,Neur601,Hindbrain glycinergic
Neurod2,1.917562724014337,14.5,Neuron,Neurons,Neur602,Hindbrain glycinergic
Neurod2,2.924198250728863,12.5,Neuron,Neurons,Neur603,Hindbrain glycinergic
Neurod2,5.3893129770992365,15.0,Neuron,Neurons,Neur604,Hindbrain glycinergic
Neurod2,0.5835866261398176,15.0,Neuron,Neurons,Neur605,Hindbrain glycinergic
Neurod2,0.3881578947368421,17.0,Neuron,Neurons,Neur606,Spinal cord glycinergic
Neurod2,0.2328767123287671,16.5,Neuron,Neurons,Neur607,Spinal cord glycinergic
Neurod2,0.12389380530973451,17.0,Neuron,Neurons,Neur608,Hindbrain GABAergic
Neurod2,1.380952380952381,12.0,Neuron,Neurons,Neur609,Hindbrain GABAergic
Neurod2,0.5680933852140078,15.0,Neuron,Neurons,Neur610,Hindbrain GABAergic
Neurod2,0.19367588932806323,14.5,Neuron,Neurons,Neur611,Hindbrain GABAergic
Neurod2,0.0,10.0,Neuron,Neurons,Neur612,Hindbrain glycinergic
Neurod2,0.1016949152542373,16.5,Neuron,Neurons,Neur615,Hindbrain GABAergic
Neurod2,0.07894736842105263,16.5,Neuron,Neurons,Neur616,Hindbrain GABAergic
Neurod2,0.045454545454545456,10.0,Neuron,Neurons,Neur617,Hindbrain glycinergic
Neurod2,0.009259259259259259,14.0,Neuron,Neurons,Neur618,Hindbrain GABAergic
Neurod2,0.10764872521246459,12.5,Neuron,Neurons,Neur619,Hindbrain GABAergic
Neurod2,0.028169014084507043,15.0,Neuron,Neurons,Neur620,Hindbrain glycinergic
Neurod2,0.24666666666666667,14.5,Neuron,Neurons,Neur621,Hindbrain glycinergic
Neurod2,0.04,12.5,Neuron,Neurons,Neur622,Hindbrain glycinergic
Neurod2,0.07560137457044673,15.0,Neuron,Neurons,Neur623,Spinal cord glutamatergic
Neurod2,1.2,17.0,Neuron,Neurons,Neur627,Hindbrain glutamatergic
Neurod2,0.029914529914529916,14.5,Neuron,Neurons,Neur628,Hindbrain glutamatergic
Neurod2,0.037914691943127965,14.5,Neuron,Neurons,Neur629,Hindbrain glutamatergic
Neurod2,0.016483516483516484,16.5,Neuron,Neurons,Neur630,Hindbrain glutamatergic
Neurod2,0.6026490066225165,10.0,Neuron,Neurons,Neur631,Hindbrain glutamatergic
Neurod2,0.03208556149732621,12.5,Neuron,Neurons,Neur632,Hindbrain glutamatergic
Neurod2,0.10572687224669604,18.0,Neuron,Neurons,Neur633,Hindbrain glutamatergic
Neurod2,0.16581632653061223,16.5,Neuron,Neurons,Neur634,Hindbrain glutamatergic
Neurod2,0.5215827338129496,12.5,Neuron,Neurons,Neur635,Hindbrain glutamatergic
Neurod2,1.36,12.5,Neuron,Neurons,Neur636,Hindbrain glutamatergic
Neurod2,0.08585858585858586,12.5,Neuron,Neurons,Neur637,Hindbrain glutamatergic
Neurod2,0.00909090909090909,10.0,Neuron,Neurons,Neur638,Hindbrain glutamatergic
Neurod2,0.032467532467532464,12.5,Neuron,Neurons,Neur639,Hindbrain glutamatergic
Neurod2,0.11070110701107011,10.0,Neuron,Neurons,Neur640,Hindbrain glutamatergic
Neurod2,0.8367346938775511,17.5,Neuron,Neurons,Neur641,Hindbrain glutamatergic
Neurod2,0.10847457627118644,15.0,Neuron,Neurons,Neur642,Hindbrain glutamatergic
Neurod2,0.05357142857142857,14.0,Neuron,Neurons,Neur643,Hindbrain glutamatergic
Neurod2,0.020689655172413793,10.0,Neuron,Neurons,Neur645,Hindbrain glutamatergic
Neurod2,0.0,13.5,Neuron,Neurons,Neur646,Hindbrain glutamatergic
Neurod2,0.5,14.0,Neuron,Neurons,Neur647,Hypothalamus glutamatergic
Neurod2,0.010869565217391304,14.0,Neuron,Neurons,Neur648,Hypothalamus glutamatergic
Neurod2,0.057441253263707574,16.5,Neuron,Neurons,Neur649,Hypothalamus glutamatergic
Neurod2,0.04245283018867924,17.5,Neuron,Neurons,Neur650,Hindbrain serotoninergic
Neurod2,0.013636363636363636,17.5,Neuron,Neurons,Neur652,Midbrain dopaminergic
Neurod2,0.0,13.0,Neuron,Neurons,Neur653,Midbrain dopaminergic
Neurod2,0.0,18.0,Neuron,Neurons,Neur654,Midbrain glutamatergic
Neurod2,0.0,14.0,Neuron,Neurons,Neur655,Midbrain glutamatergic
Neurod2,0.0,12.5,Neuron,Neurons,Neur656,Midbrain glutamatergic
Neurod2,0.047619047619047616,13.5,Neuron,Neurons,Neur657,Midbrain glutamatergic
Neurod2,0.16901408450704225,15.0,Neuron,Neurons,Neur658,Midbrain glutamatergic
Neurod2,0.18584070796460178,10.0,Neuron,Neurons,Neur659,Midbrain glutamatergic
Neurod2,0.15172413793103448,15.0,Neuron,Neurons,Neur660,Midbrain glutamatergic
Neurod2,0.0,10.0,Neuron,Neurons,Neur661,Midbrain glutamatergic
Neurod2,0.31,13.0,Neuron,Neurons,Neur662,Midbrain glutamatergic
Neurod2,0.16666666666666666,14.0,Neuron,Neurons,Neur663,Hypothalamus
Neurod2,0.13966480446927373,15.5,Neuron,Neurons,Neur664,Hypothalamus
Neurod2,0.06451612903225806,14.0,Neuron,Neurons,Neur665,Forebrain glutamatergic
Neurod2,0.04639175257731959,16.5,Neuron,Neurons,Neur666,Cajal-Retzius
Neurod2,0.14423076923076922,17.0,Neuron,Neurons,Neur667,Forebrain glutamatergic
Neurod2,0.5086206896551724,12.5,Neuron,Neurons,Neur669,Forebrain glutamatergic
Neurod2,1.744916820702403,14.0,Neuron,Neurons,Neur670,Forebrain glutamatergic
Neurod2,4.791095890410959,11.0,Neuron,Neurons,Neur671,Forebrain glutamatergic
Neurod2,4.1315240083507305,15.0,Neuron,Neurons,Neur672,Forebrain glutamatergic
Neurod2,2.675675675675676,13.5,Neuron,Neurons,Neur673,Forebrain glutamatergic
Neurod2,0.21787709497206703,16.0,Neuron,Neurons,Neur677,Cajal-Retzius
Neurod2,0.1794871794871795,13.5,Neuron,Neurons,Neur678,Cajal-Retzius
Neurod2,0.0,14.0,Neuron,Neurons,Neur680,Forebrain glutamatergic
Neurod2,0.20750551876379691,10.0,Neuron,Neurons,Neur681,Forebrain glutamatergic
Neurod2,0.176,12.5,Neuron,Neurons,Neur682,Forebrain glutamatergic
Neurod2,0.08421052631578947,14.0,Neuron,Neurons,Neur683,Forebrain glutamatergic
Neurod2,0.1013215859030837,10.0,Neuron,Neurons,Neur684,Forebrain glutamatergic
Neurod2,0.13186813186813187,16.25,Neuron,Neurons,Neur685,Forebrain glutamatergic
Neurod2,0.22857142857142856,12.5,Neuron,Neurons,Neur687,Cajal-Retzius
Neurod2,1.8048780487804879,12.5,Neuron,Neurons,Neur689,Forebrain glutamatergic
Neurod2,0.0,12.0,Neuron,Neurons,Neur691,Hypothalamus
Neurod2,0.0,18.0,Neuron,Neurons,Neur692,Hypothalamus
Neurod2,0.0,14.0,Neuron,Neurons,Neur693,Hypothalamus
Neurod2,0.0077406869859700045,10.0,Neuron,Neurons,Neur695,Hypothalamus
Neurod2,0.0375,15.0,Neuron,Neurons,Neur696,Hypothalamus
Neurod2,0.05042016806722689,12.0,Neuron,Neurons,Neur698,Hypothalamus
